2014-01-13T12:55:32Z,5
2014-01-13T11:14:53Z,5
2014-01-13T10:20:27Z,5
2014-01-10T19:52:21Z,5
2014-01-10T19:44:12Z,5
2014-01-10T19:43:42Z,5
2014-01-10T16:28:09Z,5
2014-01-10T15:30:37Z,5
2014-01-10T14:36:56Z,5
2014-01-10T14:23:37Z,5
2014-01-10T12:16:13Z,5
2014-01-10T11:12:31Z,5
2014-01-10T10:32:24Z,5
2014-01-09T16:39:00Z,5
2014-01-09T16:03:53Z,5
2014-01-09T15:32:08Z,5
2014-01-09T15:15:59Z,5
2014-01-09T15:05:14Z,5
2014-01-09T14:17:13Z,5
2014-01-09T13:54:33Z,5
2014-01-09T13:00:17Z,5
2014-01-09T11:18:23Z,5
2014-01-09T10:16:16Z,5
2014-01-08T17:25:05Z,5
2014-01-08T17:00:59Z,5
2014-01-08T16:13:51Z,5
2014-01-08T15:45:23Z,5
2014-01-08T15:13:17Z,5
2014-01-08T14:36:14Z,5
2014-01-08T13:33:46Z,5
2014-01-08T13:14:44Z,5
2014-01-08T11:35:05Z,5
2014-01-08T10:46:57Z,5
2014-01-07T17:33:42Z,5
2014-01-07T17:16:36Z,5
2014-01-07T15:33:33Z,5
2014-01-07T15:18:40Z,5
2014-01-07T15:07:35Z,5
2014-01-07T14:40:16Z,5
2014-01-07T13:22:32Z,5
2014-01-07T12:24:11Z,5
2014-01-07T12:03:13Z,5
2014-01-07T11:01:15Z,5
2014-01-06T17:19:13Z,5
2014-01-06T17:04:45Z,5
2014-01-06T16:40:07Z,5
2014-01-06T16:03:20Z,5
2014-01-06T16:01:33Z,5
2014-01-06T15:01:38Z,5
2014-01-06T13:56:38Z,5
2014-01-06T13:12:28Z,5
2014-01-06T11:45:29Z,5
2014-01-06T10:09:34Z,5
2014-01-06T10:07:56Z,0
2014-01-03T18:41:40Z,5
2014-01-03T16:59:10Z,5
2014-01-03T16:22:01Z,5
2014-01-03T15:51:21Z,5
2014-01-03T14:52:52Z,5
2014-01-03T13:27:20Z,5
2014-01-03T12:35:02Z,5
2014-01-03T11:52:54Z,5
2014-01-03T10:40:11Z,5
2014-01-03T09:43:48Z,5
2014-01-02T17:20:06Z,5
2014-01-02T16:30:20Z,5
2014-01-02T15:52:12Z,5
2014-01-02T14:11:40Z,5
2014-01-02T12:32:57Z,5
2014-01-02T12:04:10Z,5
2014-01-02T11:38:35Z,5
2014-01-02T11:09:49Z,5
2014-01-02T10:44:32Z,5
2014-01-02T10:20:38Z,5
